respondent_id,wave,concept_id,concept_name,question_code,question_text,verbatim_text,verbatim_text_clean,sentiment_polarity,sentiment_label,toxicity_flag,length_chars,length_tokens,topic_label,embeddings_ref,source_file
fy26_cskin_benefit_scrub_collection_x3_r0011,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,It helps super dry and dull skin,it helps super dry and dull skin,-0.00833333333333334,neutral,False,32,7,skincare,f9f4ea8b1c1f58c8,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0012,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,has a lot of different benefit,has a lot of different benefit,0.0,neutral,False,30,6,general,cdc258745d39e4eb,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0013,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I like that it targets different thing,i like that it targets different thing,0.0,neutral,False,38,7,general,27316ae5ff8ad6c1,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0014,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Vegan,vegan,0.0,neutral,False,5,1,ingredients,792fec82e3a0dcea,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0015,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Scrub,scrub,0.0,neutral,False,5,1,general,d4e50e43d420e1a5,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0016,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Everything about it really,everything about it really,0.2,positive,False,26,4,general,280e08437ba9e180,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0017,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Tge volcanic ash,tge volcanic ash,0.0,neutral,False,16,3,general,843de7c9f6e983a8,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0018,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,It wil exfoliate my skin and make it glow,it wil exfoliate my skin and make it glow,0.0,neutral,False,41,9,skincare,adba4683844efe91,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0019,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Nice,nice,0.6,positive,False,4,1,general,7c6483ddcd99eb11,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0020,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Really convenient easy to use,really convenient easy to use,0.31666666666666665,positive,False,29,5,general,e3bc1c8083386c0e,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0021,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,The words used to describe the scent of the product.,the words used to describe the scent of the product.,0.0,neutral,False,52,10,scent,22b95def74b3b3b5,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0022,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,The overall idea,the overall idea,0.0,neutral,False,16,3,general,f6a0b510ac417e68,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0023,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I like the information provided,i like the information provided,0.0,neutral,False,31,5,general,5dcec3438ce6a723,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0024,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I like that it has different products for different skin types.,i like that it has different products for different skin types.,0.0,neutral,False,63,11,skincare,36fad396204b8938,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0025,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Fun,fun,0.3,positive,False,3,1,general,77004ea213d5fc71,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0026,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,It seems new and different,it seems new and different,0.06818181818181818,neutral,False,26,5,general,bdbb9d2e4b3f6675,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0027,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,That its all natural,that its all natural,0.1,neutral,False,20,4,ingredients,b3270b5aa397106d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0028,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Benefits,benefits,0.0,neutral,False,8,1,general,79da17fa16c14866,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0030,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Three scrubs that target different problems,three scrubs that target different problems,0.0,neutral,False,43,6,general,de72b2b07e115d3a,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0031,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Purifying skin and vegan,purifying skin and vegan,0.0,neutral,False,24,4,skincare,c845848e89a65885,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0032,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I like thay theres 3 products that each cater to a different skin type and all include natural ingredients,i like thay theres 3 products that each cater to a different skin type and all include natural ingredients,0.05,neutral,False,106,19,skincare,db5dd124fefb230c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0033,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,It’s good for the skin,it’s good for the skin,0.7,positive,False,22,5,skincare,3f870b634c4a8e9b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0034,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,It's for sensitive skin.,it's for sensitive skin.,0.1,neutral,False,24,4,skincare,8cb93a8ed7254ab0,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0035,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,The fact that it repairs skin conditions,the fact that it repairs skin conditions,0.0,neutral,False,40,7,skincare,6efd3eff23fe2b4a,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0036,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I liked it all,i liked it all,0.6,positive,False,14,4,general,38d54805f92f5119,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0037,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,"Convenient, portable, effective.","convenient, portable, effective.",0.6,positive,False,32,3,general,35a8fabcc2e18f54,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0038,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Everything,everything,0.0,neutral,False,10,1,general,312db69f5bf4447d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0039,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Purifying,purifying,0.0,neutral,False,9,1,general,06cd65e7e896e0e8,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0040,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Suitable for all skin types,suitable for all skin types,0.55,positive,False,27,5,skincare,0b3a5719319aaff1,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0041,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,New product,new product,0.13636363636363635,positive,False,11,2,general,4685bd41e67d991c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0042,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Kind with skin,kind with skin,0.6,positive,False,14,3,skincare,dfcd6f37b2889862,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0043,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,ingredients,ingredients,0.0,neutral,False,11,1,ingredients,e049012c69900e3d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0044,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,natural products friendly to planet,natural products friendly to planet,0.2375,positive,False,35,5,ingredients,a8a0aff1c4d51b78,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0045,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Appeals to all my needs,appeals to all my needs,0.0,neutral,False,23,5,general,3f5cb9e08cd9fecb,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0046,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I just love soap and glory products,i just love soap and glory products,0.5,positive,False,35,7,brand,b6d30495d6789abd,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0047,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,i like that its non harsh particles,i like that its non harsh particles,-0.2,negative,False,35,7,general,d91218f3abafaff2,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0048,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,I like body scrubs,i like body scrubs,0.0,neutral,False,18,4,general,90f595b196453105,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0049,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Vegan free,vegan free,0.4,positive,False,10,2,ingredients,ba37b02b5e33e1f0,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0050,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Thé benefits and range of conditions it covers,thé benefits and range of conditions it covers,0.0,neutral,False,46,8,general,27c7f554e9c6a14d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0051,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,"Different products for different skin types. Vegan, skin friendly and natural ingredients.","different products for different skin types. vegan, skin friendly and natural ingredients.",0.11875,positive,False,90,12,skincare,a5387d671cf0c00c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0052,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Tailored to different skin types. Vegan. Kind to skin.,tailored to different skin types. vegan. kind to skin.,0.3,positive,False,54,9,skincare,189d6ede6335023d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cskin_benefit_scrub_collection_x3_r0053,FY26,skin_benefit_scrub_collection_x3,Skin Benefit Scrub Collection X3,LIKES,What did you like about this concept?,Looks nice,looks nice,0.6,positive,False,10,2,general,76303cea3ccdae1c,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0000,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Nothing,nothing,0.0,neutral,False,7,1,general,3e47b75000b0924b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0001,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Need to know how this is different to a bar of soap,need to know how this is different to a bar of soap,0.0,neutral,False,51,12,general,fcd300b4558b7f1d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0002,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,All,all,0.0,neutral,False,3,1,general,a181a603769c1f98,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0003,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,I don't think it looks very appealing to use and looks like the texture would be rough and unpleasant.,i don't think it looks very appealing to use and looks like the texture would be rough and unpleasant.,-0.03333333333333329,neutral,False,102,19,general,c36ec2cc42ece1f2,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0004,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,THERE IS TOO MUCH WRITING. THERE SHOULD HAVE BEEN SMALLER BLURBS TO GIVE IMPORTANT INFORMATION AS OPPOSED TO TOO MUCH WRITING,there is too much writing. there should have been smaller blurbs to give important information as opposed to too much writing,0.2,positive,False,125,21,general,1f19689ffcdb8ce0,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0005,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Nothing comes to mind.,nothing comes to mind.,0.0,neutral,False,22,4,general,a9c4bf7f0eedab7d,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0006,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,i would love to know the price of this product.,i would love to know the price of this product.,0.5,positive,False,47,10,price,17732742c8fcd97b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0007,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Looks cheap and tacky,looks cheap and tacky,0.4,positive,False,21,4,price,e935091cfeb84865,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0008,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,"I dont like bars, theyre unhygienic","i dont like bars, theyre unhygienic",0.0,neutral,False,35,6,general,af2b621e81ba13c0,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0009,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Nothing at all,nothing at all,0.0,neutral,False,14,3,general,ca00a13fb78b4cc9,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0010,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Nothing,nothing,0.0,neutral,False,7,1,general,3e47b75000b0924b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0011,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,ergonomically - would most people know what this means?,ergonomically - would most people know what this means?,0.5,positive,False,55,9,general,9c9167ea19af50d8,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0012,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,don't like bath bombs,don't like bath bombs,0.0,neutral,False,21,4,general,0b7c44894944d56b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0013,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,nothing,nothing,0.0,neutral,False,7,1,general,3e47b75000b0924b,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0015,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Bath bomb,bath bomb,0.0,neutral,False,9,2,general,ef8d467e85857eb9,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cexfoliationg_body_scrub_and_massage_bar_r0016,FY26,exfoliationg_body_scrub_and_massage_bar,Exfoliationg Body Scrub And Massage Bar,LIKES,What did you like about this concept?,Messy,messy,-0.2,negative,False,5,1,general,53d346e6fe7231f2,Witty Optimist_S&G FY26 Verbatims V2.xlsx
fy26_cnourishing_solid_body_oil_stick_r0000,FY26,nourishing_solid_body_oil_stick,Nourishing Solid Body Oil Stick,LIKES,What did you like about this concept?,Nothing i disliked about this idea,nothing i disliked about this idea,-0.2,negative,False,34,6,general,0a9ed5c4c29f16bc,Witty Optimist_S&G FY26 Verbatims V2.xlsx
